loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,fico_range_low,fico_range_high,loan_status,credit_risk
7143,60 months,14.397207128644233,550.5432140392368,G,2-4 years,OTHER,56893.73259540139,Verified,home_improvement,21.639449421123345,1,689,830,Fully Paid,0
31263,36 months,14.861906964250883,711.658299461597,F,2-4 years,MORTGAGE,110202.2110438452,Not Verified,car,28.61068330036977,2,811,797,Fully Paid,0
28190,36 months,16.486169210149665,168.61529617620803,B,5-9 years,RENT,59755.756466876315,Source Verified,home_improvement,22.269292310368712,2,637,816,Fully Paid,0
12357,60 months,24.62541359592642,347.2334335431028,G,2-4 years,OWN,118701.06735540935,Verified,small_business,34.18962474367915,2,682,748,Fully Paid,1
33708,36 months,27.30211722350586,826.2689417955943,C,1 year,RENT,100567.22108390358,Not Verified,credit_card,37.18332378390276,2,626,721,Charged Off,1
17043,60 months,28.88336716259821,513.6983833623951,E,1 year,MORTGAGE,30063.501758017577,Source Verified,credit_card,7.368795971854372,4,816,891,Fully Paid,0
8440,60 months,24.672584656382377,591.9194278290654,D,2-4 years,MORTGAGE,86668.59711656846,Not Verified,small_business,17.474401462285062,3,703,762,Charged Off,1
25150,60 months,12.88517239370032,489.53440198852235,E,2-4 years,RENT,64629.125995446324,Source Verified,car,15.695284037308852,2,829,756,Fully Paid,0
10644,36 months,22.203367652163553,139.50994837870462,G,1 year,OWN,62714.182255198255,Source Verified,small_business,16.208604931971145,1,715,683,Fully Paid,0
15518,36 months,15.940078101384799,249.17480183814033,A,2-4 years,MORTGAGE,98293.31930904344,Not Verified,credit_card,5.020967249115036,2,814,706,Charged Off,0
19552,36 months,11.366765551151278,500.9874748677018,C,2-4 years,OTHER,61902.227181025235,Not Verified,small_business,32.544629039228774,4,820,766,Charged Off,0
7914,60 months,26.021789485648064,288.266918867135,G,5-9 years,MORTGAGE,120996.18726663345,Source Verified,car,1.43064972059741,1,614,769,Current,0
26352,36 months,5.960658724058125,144.98112579371087,A,<1 year,OWN,29202.886681452677,Source Verified,credit_card,21.129064309086274,2,786,796,Fully Paid,1
27301,60 months,27.544049803385587,859.2846976466413,A,1 year,MORTGAGE,105850.47281145731,Source Verified,car,26.47513552178765,3,602,720,Charged Off,0
18584,36 months,16.53693661561835,983.0732762477043,F,5-9 years,RENT,125195.32447537636,Verified,small_business,8.298777522355088,1,609,808,Charged Off,0
17144,60 months,20.93003692020701,813.8285865970655,B,<1 year,MORTGAGE,107468.11968965591,Source Verified,home_improvement,36.23400768395182,1,806,859,Charged Off,0
19397,36 months,21.483848055144566,868.4064295342004,F,2-4 years,MORTGAGE,84639.79535259944,Verified,small_business,33.541968280991725,3,719,689,Fully Paid,0
13787,36 months,27.37794351766341,317.77941728534086,C,2-4 years,OWN,143539.91178570356,Source Verified,car,18.843349179357013,1,807,791,Fully Paid,1
19191,36 months,20.916742054180183,964.5642779618797,A,5-9 years,RENT,58992.003673748266,Verified,small_business,16.44595729360555,2,744,752,Charged Off,0
5728,60 months,20.348339619001543,277.2331340080856,G,2-4 years,OWN,22491.82537824711,Source Verified,home_improvement,9.462717008444002,1,727,773,Fully Paid,1
22749,60 months,6.6663010140172485,956.286829325649,D,10+ years,MORTGAGE,76158.61829024731,Source Verified,car,29.199728985798544,2,810,894,Fully Paid,1
25876,36 months,17.9602005486301,995.3373645693559,A,5-9 years,OTHER,24291.551667042542,Source Verified,small_business,5.269751985278566,3,610,772,Fully Paid,0
5698,36 months,8.754225020426041,740.5505251714438,G,<1 year,MORTGAGE,144011.77782843314,Not Verified,car,27.20951015375132,0,775,749,Fully Paid,0
12186,60 months,23.43584421803714,983.0293586126397,D,5-9 years,OWN,47289.34594724669,Not Verified,car,33.69827944473654,3,732,858,Fully Paid,1
19512,60 months,17.805548020316863,612.5858016103933,F,1 year,OTHER,122560.51311335433,Source Verified,credit_card,9.138863036680949,2,668,814,Fully Paid,1
18923,60 months,22.00569448020883,333.5876048584813,F,5-9 years,OWN,120694.37081266743,Verified,credit_card,34.657096115950246,4,663,821,Charged Off,0
21779,36 months,6.041822515059607,493.2962970990588,B,2-4 years,OWN,48304.756958781356,Verified,car,1.3329279775803382,3,849,786,Fully Paid,1
12400,60 months,7.11980040114508,634.2048418409073,G,2-4 years,RENT,100759.44896242175,Source Verified,small_business,36.51149541546101,4,613,707,Fully Paid,1
29466,36 months,22.908084701567056,165.7734058243135,A,10+ years,OTHER,26250.265903238527,Not Verified,small_business,4.734489114051921,4,649,797,Fully Paid,0
9171,60 months,6.802108399966834,660.1089381555215,E,10+ years,MORTGAGE,82864.69614150276,Verified,small_business,25.830367117521305,2,753,758,Fully Paid,0
9360,36 months,6.781418194131465,983.0600530860651,F,10+ years,OWN,21904.126545423274,Not Verified,home_improvement,10.003298756557673,2,671,770,Fully Paid,1
7502,60 months,5.302711880872186,271.0968848053549,F,<1 year,MORTGAGE,139748.70442350942,Verified,car,33.46209564678455,0,668,741,Fully Paid,0
31395,60 months,28.912534957487004,813.335604659545,B,10+ years,RENT,146891.18314594432,Source Verified,car,20.49201443661866,1,734,699,Fully Paid,0
22101,60 months,23.437708986475172,917.1089144016574,D,<1 year,RENT,48896.759663016084,Not Verified,home_improvement,5.409647649860054,3,726,797,Charged Off,0
24166,60 months,13.831285212551604,949.3314335381988,B,10+ years,OTHER,47053.78449752846,Verified,car,22.839662853039137,2,615,754,Fully Paid,0
26330,60 months,12.413389532191381,964.1220439649024,A,<1 year,RENT,117983.62295307685,Source Verified,car,16.315304407879324,3,782,813,Fully Paid,0
33153,36 months,13.742580743646238,569.3136748493248,G,5-9 years,RENT,52939.32184781348,Source Verified,home_improvement,26.457912664524045,4,677,766,Fully Paid,1
10486,60 months,24.366338279529547,979.5771171923533,C,5-9 years,MORTGAGE,136359.95269103986,Source Verified,credit_card,35.27613139053838,1,700,676,Fully Paid,0
13335,60 months,21.534265276760358,781.579186420995,C,2-4 years,RENT,94610.78769598769,Not Verified,car,16.375565247336738,0,655,849,Fully Paid,0
26364,60 months,9.629889196686698,245.5042926132657,G,<1 year,RENT,65601.09099134058,Not Verified,home_improvement,11.595227181354385,3,704,681,Charged Off,0
32716,36 months,9.35273338335211,529.210095821173,D,1 year,OWN,128250.1870254246,Source Verified,small_business,0.5806037811043518,1,731,650,Fully Paid,0
28650,60 months,7.459891242834933,746.4980578348036,F,2-4 years,RENT,84142.87105374137,Not Verified,credit_card,22.993561514394997,0,827,666,Fully Paid,0
9491,36 months,21.507567992533453,322.60628423717503,D,5-9 years,OWN,138512.2787821018,Verified,small_business,16.09099069725734,3,647,898,Fully Paid,0
28576,60 months,24.109316555543398,676.5536651939987,F,<1 year,RENT,140641.85077481953,Source Verified,car,14.985968760593149,1,847,786,Fully Paid,0
16130,60 months,11.6261607081251,699.9404311419573,F,10+ years,RENT,41504.61977669322,Source Verified,credit_card,7.317412851368501,2,616,733,Current,0
26972,36 months,5.52362402577282,246.4297694277093,C,1 year,OTHER,20302.042797150934,Not Verified,home_improvement,17.20221380765097,3,710,694,Fully Paid,0
12651,60 months,7.054291686910684,608.5767812074807,D,5-9 years,OTHER,147911.02221851228,Source Verified,car,39.377678143334734,1,763,873,Fully Paid,0
25020,36 months,29.19650087112576,794.4642198807469,B,2-4 years,OWN,137797.87969657232,Verified,home_improvement,11.910166146889773,0,669,715,Fully Paid,1
32798,36 months,12.386119436935505,549.0060980823478,F,<1 year,RENT,27207.88064149938,Not Verified,credit_card,23.98817653632401,1,679,681,Fully Paid,0
6167,60 months,24.23057869595334,110.89280509849668,E,1 year,MORTGAGE,128294.45431233909,Not Verified,small_business,31.059475252626672,2,692,694,Fully Paid,0
32192,36 months,20.616589221356595,108.13462217136296,E,<1 year,OTHER,79514.64123269686,Source Verified,car,29.966312927061267,3,827,658,Fully Paid,1
6062,60 months,14.548490991322398,421.32640957301095,B,10+ years,MORTGAGE,53665.00865324678,Source Verified,car,13.15097149970363,3,637,679,Fully Paid,0
23540,60 months,10.142181554888879,933.5746615886038,E,2-4 years,OTHER,134237.0480780009,Source Verified,home_improvement,24.434403340674017,3,700,733,Fully Paid,0
29244,36 months,8.034660453985161,305.8091016432479,A,<1 year,OTHER,45566.74021073994,Not Verified,credit_card,34.85058741080629,2,839,815,Fully Paid,0
26545,36 months,20.375324200971665,670.9273199845185,F,5-9 years,RENT,143148.99992460868,Source Verified,home_improvement,0.6178971093231178,0,661,709,Fully Paid,0
26689,36 months,24.3658445159447,299.86828362398853,B,2-4 years,OTHER,46730.793400914336,Verified,credit_card,17.429374273732307,3,720,650,Current,1
16174,36 months,21.097606338528266,389.50299069359374,D,5-9 years,MORTGAGE,99778.81440473667,Source Verified,car,8.970936729676211,0,647,898,Fully Paid,1
27925,60 months,18.25755333122896,863.2378806413356,F,<1 year,OTHER,49001.22348876673,Source Verified,credit_card,15.545291615953559,1,609,654,Charged Off,0
32870,60 months,6.048780585790906,755.9752980429522,B,2-4 years,OWN,90936.92644592252,Not Verified,car,16.639584319009664,0,832,712,Charged Off,0
9729,36 months,29.212219439859595,185.85934958188955,C,5-9 years,RENT,108916.76688896837,Source Verified,credit_card,29.86683859146548,0,635,876,Current,0
14348,60 months,24.967854791364363,485.83181888779023,D,10+ years,RENT,44729.631006617885,Not Verified,small_business,3.752874895817726,3,756,813,Fully Paid,1
28714,60 months,12.32055091752412,126.25278728073802,C,10+ years,OWN,87715.1517510883,Source Verified,credit_card,20.503356125300417,4,805,714,Fully Paid,1
10334,60 months,29.499258233971265,532.801131942708,F,<1 year,OWN,80977.76677071548,Verified,small_business,22.567791671949813,4,603,727,Fully Paid,0
13924,60 months,20.047039740908055,696.1906105309613,D,2-4 years,OWN,29234.86478243436,Verified,credit_card,19.766304142072176,2,643,850,Fully Paid,0
9330,36 months,19.56056645518116,206.6523612383364,E,1 year,OTHER,126380.01629778938,Not Verified,credit_card,29.274930122508806,2,655,871,Fully Paid,0
29394,36 months,23.7018294857383,359.9964450182491,B,2-4 years,RENT,63638.71208356942,Not Verified,home_improvement,15.351650236273894,4,641,801,Fully Paid,0
11801,60 months,25.29424470225344,458.05296295194125,F,10+ years,OWN,94695.68568174435,Source Verified,home_improvement,37.79868254560304,1,827,781,Current,0
9846,36 months,21.411965183287567,927.5779221904447,A,5-9 years,OTHER,86921.95054130748,Source Verified,car,19.272137701557654,3,713,763,Fully Paid,0
11731,36 months,8.202393659155,993.9295138806676,D,1 year,OWN,86723.8655941575,Verified,home_improvement,22.8485563845919,3,836,855,Fully Paid,0
20368,36 months,13.45668764986246,140.42016909605428,D,<1 year,MORTGAGE,33938.911247103366,Source Verified,credit_card,33.021232933869975,1,740,866,Fully Paid,1
28625,60 months,28.202091008151243,784.9071311458529,G,1 year,MORTGAGE,75052.66120241326,Verified,home_improvement,11.0094442372449,1,773,845,Fully Paid,1
22337,60 months,10.615390296096297,434.5516597621089,F,<1 year,RENT,78807.67869685413,Not Verified,credit_card,3.0080811505120986,4,809,674,Fully Paid,0
7539,60 months,14.304175595937833,453.21236760653204,F,1 year,OTHER,115373.5692473783,Source Verified,small_business,28.311359134499302,2,760,851,Fully Paid,0
12056,36 months,15.8019220736049,778.8384760123204,C,<1 year,MORTGAGE,129202.4481496908,Not Verified,credit_card,19.320474221935147,1,620,876,Fully Paid,1
16516,60 months,15.985124742361304,926.5837889308677,G,<1 year,MORTGAGE,90847.69615300234,Source Verified,car,35.86017003835979,2,807,896,Fully Paid,0
16493,60 months,20.323489562363136,955.8357350522936,E,1 year,OTHER,31281.78402844876,Verified,small_business,39.307201948897365,0,678,784,Charged Off,0
6542,36 months,28.57689594361769,619.4103274344887,C,1 year,OWN,50790.431177551014,Not Verified,car,15.964374022989167,3,845,883,Fully Paid,0
26677,60 months,11.017317795812623,421.40904337045254,G,<1 year,OTHER,41441.42349085504,Not Verified,car,16.617560650386434,4,784,790,Current,0
18964,60 months,8.037534407522951,808.7941772729014,C,10+ years,OWN,36199.958214586215,Source Verified,car,16.31850408822906,3,668,845,Fully Paid,0
22575,36 months,9.936762246498432,325.90124493607027,E,1 year,MORTGAGE,67566.90882031497,Not Verified,home_improvement,12.982164389237045,4,669,891,Fully Paid,0
11313,36 months,27.17312250523174,607.666625950166,G,2-4 years,MORTGAGE,49821.155280069666,Verified,car,31.267483910655898,0,829,692,Fully Paid,0
32569,36 months,21.14527031638015,422.72061537238585,G,5-9 years,MORTGAGE,48379.4045354966,Not Verified,small_business,30.359830499629105,3,666,706,Fully Paid,0
28322,60 months,12.147669730979004,690.9679663370885,A,<1 year,RENT,27110.112694914795,Not Verified,credit_card,19.145794822020996,0,647,813,Fully Paid,0
24065,60 months,25.398673474215432,316.35902160415617,C,<1 year,RENT,22297.105823406404,Source Verified,car,1.78644865515595,4,803,897,Fully Paid,0
30793,60 months,26.5342499090859,272.43365116134316,C,5-9 years,RENT,33359.871544471636,Not Verified,small_business,12.382372060522936,1,827,791,Fully Paid,1
22924,36 months,26.16285846725695,926.4151780078934,D,10+ years,OTHER,42385.6723250723,Source Verified,car,11.6921218621935,3,760,859,Fully Paid,0
27556,36 months,27.97316334098886,191.62331465458323,E,5-9 years,MORTGAGE,76027.88475026641,Source Verified,credit_card,32.44348984801034,0,635,721,Charged Off,0
32812,60 months,11.30602550433404,555.3621169614385,B,1 year,MORTGAGE,86367.6339688498,Not Verified,small_business,3.503022936646989,3,760,873,Fully Paid,0
26925,60 months,23.87604821865696,298.767504666708,A,5-9 years,OTHER,38276.949362537525,Verified,small_business,32.22701516170817,3,758,676,Fully Paid,0
31962,36 months,16.5134874318535,135.0369669931007,G,<1 year,RENT,75221.83439814422,Source Verified,credit_card,26.76734608796572,3,748,777,Fully Paid,0
33295,36 months,26.049963822251538,132.41693646228376,G,5-9 years,OTHER,64427.34950237055,Not Verified,small_business,29.29765836521797,2,626,755,Fully Paid,1
18807,36 months,23.21226692904033,257.6995948952446,G,2-4 years,RENT,43845.07365473428,Source Verified,credit_card,17.28852750340094,0,818,814,Fully Paid,0
14580,36 months,24.411186162493117,880.0933190554002,A,1 year,MORTGAGE,20889.29725928726,Verified,small_business,27.189031840070328,0,671,864,Fully Paid,0
31432,60 months,21.404045942026787,354.230869579324,G,5-9 years,OWN,80712.32264782643,Verified,small_business,24.361157788276632,3,847,720,Fully Paid,1
22749,36 months,9.43571923674267,955.4132535177662,G,<1 year,RENT,109134.72740447591,Source Verified,credit_card,30.75920780914518,1,700,853,Charged Off,0
13691,60 months,18.62567297242346,623.4600636902742,E,1 year,MORTGAGE,49416.053438694915,Verified,credit_card,17.870793378730085,3,789,802,Fully Paid,0
31256,60 months,29.616743488112704,492.95277079188946,F,<1 year,MORTGAGE,37134.887886568315,Not Verified,small_business,18.913024995852098,2,695,716,Fully Paid,0
30086,60 months,28.434701662427972,622.0799512025092,F,10+ years,OWN,135315.55677810503,Not Verified,small_business,25.743048909592808,4,727,739,Fully Paid,0
12494,36 months,6.079343394925292,565.028546703641,D,2-4 years,MORTGAGE,55753.22042341371,Source Verified,credit_card,4.323099746655532,2,625,653,Fully Paid,1
9312,36 months,9.120370393235929,782.8986283815926,D,10+ years,MORTGAGE,49069.64057304642,Verified,home_improvement,17.449777934572694,1,665,755,Fully Paid,0
6324,36 months,8.293219336364048,354.24645937556704,G,2-4 years,RENT,131422.60214928904,Not Verified,credit_card,38.878033810392225,3,739,877,Fully Paid,0
30731,36 months,23.14949774963239,417.74535244027214,E,5-9 years,RENT,126223.92289167897,Not Verified,small_business,1.5020928024018243,0,621,728,Fully Paid,1
31403,60 months,25.444633246423628,904.6848722799257,G,1 year,OWN,78285.04116820237,Not Verified,small_business,12.640188914655752,3,616,745,Fully Paid,0
8141,36 months,10.337784157766798,951.8108618353649,D,5-9 years,OWN,83601.05198561068,Source Verified,small_business,12.56439276357483,1,606,742,Fully Paid,0
28803,36 months,17.646317323795724,903.302404737827,A,2-4 years,MORTGAGE,48307.33162842286,Source Verified,credit_card,25.338564769430903,0,706,723,Fully Paid,0
24870,60 months,26.01757570028,477.50319456158223,A,2-4 years,RENT,30179.217162342473,Not Verified,small_business,4.232014376965596,2,667,862,Fully Paid,0
6810,36 months,23.320038619156264,802.3289527061935,B,2-4 years,OWN,94546.13729623593,Not Verified,home_improvement,25.141761235154444,4,727,775,Fully Paid,1
11588,60 months,18.555930137296208,528.702159970989,F,<1 year,OWN,32784.83980672771,Verified,car,3.801609626064777,4,636,895,Fully Paid,1
24307,60 months,19.75869226146932,547.7858669314919,E,1 year,OTHER,78405.69110436446,Verified,home_improvement,3.7981458967332404,3,637,665,Fully Paid,0
10301,60 months,17.709013672907,284.21209815155555,C,5-9 years,OWN,142264.6358066914,Verified,credit_card,29.12733428753929,2,695,888,Charged Off,0
31790,60 months,12.438711282970514,632.0172729326648,F,5-9 years,MORTGAGE,143868.47059217596,Source Verified,small_business,12.965406953311852,1,738,796,Charged Off,0
25570,60 months,19.125549821475403,267.52230797801315,C,10+ years,RENT,51113.19725115662,Not Verified,credit_card,39.09691790854991,4,600,806,Fully Paid,0
30289,60 months,22.222132551252265,398.4082291604744,B,2-4 years,OWN,101134.74460593508,Source Verified,car,1.4941174574221971,2,752,765,Fully Paid,0
27361,60 months,26.833072896520193,869.5271814579417,B,2-4 years,OTHER,81629.9143340215,Not Verified,credit_card,17.804266548719767,3,641,828,Fully Paid,0
33178,60 months,20.907283849481203,286.3682282897697,G,2-4 years,RENT,133839.06658619377,Verified,small_business,4.525437506960945,0,779,667,Fully Paid,1
33710,36 months,24.02803842607895,164.04245665608954,D,5-9 years,OWN,55286.012355886916,Verified,car,14.055158670324346,3,751,835,Fully Paid,1
20485,36 months,9.001790873864325,162.10683335153468,B,10+ years,OTHER,20481.31288821419,Verified,car,39.92889802436202,3,780,821,Fully Paid,0
16714,36 months,16.538936860494747,946.7060684527971,B,<1 year,OWN,41132.95677108396,Verified,small_business,35.55370046954127,2,834,898,Fully Paid,0
25652,36 months,5.233290495677332,556.2283941656511,C,1 year,RENT,65437.96415202175,Not Verified,small_business,1.9329763542158762,4,783,665,Fully Paid,0
9748,60 months,11.166971613040577,468.4708646353165,D,<1 year,RENT,61043.746870163515,Verified,small_business,22.530233753027336,2,662,842,Fully Paid,1
26233,36 months,23.16154287782512,829.7907229071266,B,5-9 years,RENT,122877.17948597517,Not Verified,credit_card,25.912892192977427,0,680,889,Fully Paid,1
14435,60 months,29.795248783734085,852.2433351194644,F,2-4 years,MORTGAGE,108472.88659804892,Not Verified,home_improvement,8.381384958005027,2,607,779,Fully Paid,1
8709,36 months,7.479452489680398,398.9719298040441,B,1 year,OWN,58942.32154993664,Source Verified,credit_card,5.80422293585801,1,786,705,Fully Paid,0
30657,36 months,15.037357896532207,724.2562517264157,D,5-9 years,MORTGAGE,79506.69623160774,Verified,credit_card,36.17524538662094,3,772,728,Fully Paid,0
28003,36 months,25.00177421747899,794.010534266698,G,5-9 years,RENT,32422.68351458358,Verified,home_improvement,38.752657659335064,4,626,752,Fully Paid,0
30031,60 months,10.100890865722471,689.185618179359,E,5-9 years,OTHER,136759.03782661312,Source Verified,small_business,39.67571429278567,0,651,677,Fully Paid,0
18116,36 months,18.877123732557155,236.43556732008943,D,1 year,OWN,141605.22717830943,Not Verified,small_business,31.59047094938538,3,745,842,Fully Paid,0
30470,60 months,23.32678240074187,888.2947751653513,C,1 year,MORTGAGE,147374.45959952194,Verified,home_improvement,26.540082776210284,2,690,654,Fully Paid,0
14576,60 months,20.399636256504476,585.1850974624078,E,10+ years,OWN,132911.86800215888,Not Verified,home_improvement,13.829210087719916,1,685,755,Fully Paid,0
15150,36 months,9.700618365385402,354.2251837330033,F,10+ years,OTHER,42614.915400509315,Source Verified,credit_card,6.855932492990098,2,615,671,Fully Paid,0
24456,36 months,13.884614217143486,482.7053668939245,A,<1 year,MORTGAGE,26005.54281621175,Not Verified,car,3.159223974649268,3,665,766,Fully Paid,0
11530,36 months,24.59479461213493,133.81398135901665,D,1 year,RENT,95347.57456364762,Verified,home_improvement,27.73189874205968,0,604,749,Fully Paid,0
15188,60 months,18.855662853300416,215.0801211001758,G,1 year,MORTGAGE,138638.65349480434,Not Verified,credit_card,31.38893660717433,4,681,887,Fully Paid,0
19683,36 months,5.130740338572818,788.9920754642748,C,1 year,OWN,43055.677015766574,Not Verified,car,33.0581460981992,3,730,662,Fully Paid,0
33861,60 months,24.024769000702346,100.01047127982953,F,10+ years,OWN,20915.57890113844,Verified,small_business,36.55060013215194,0,818,714,Fully Paid,0
5504,60 months,5.882783873505977,474.909245634063,E,5-9 years,OWN,124714.48598419176,Verified,small_business,35.19718254553494,3,717,793,Fully Paid,0
6214,36 months,23.643344568280803,570.2591629770295,F,2-4 years,OWN,29983.438957275423,Not Verified,credit_card,39.9896508903237,1,680,896,Fully Paid,0
6531,36 months,10.062014004130935,149.17097800087507,D,10+ years,RENT,73781.78414830395,Not Verified,credit_card,9.762560438690052,2,807,882,Fully Paid,1
33016,60 months,28.951837002984504,975.7703466750995,B,1 year,MORTGAGE,108255.35383454205,Source Verified,home_improvement,30.532304608488424,4,669,735,Fully Paid,0
28960,60 months,14.198518782552112,303.5127981247048,G,10+ years,RENT,50783.68610930342,Verified,small_business,23.458380494991907,0,714,713,Fully Paid,0
5823,60 months,13.173290408451978,373.7788476726528,D,<1 year,RENT,30915.13324807447,Not Verified,credit_card,10.449805298143296,4,606,681,Fully Paid,0
22312,36 months,8.722201258311117,373.5482610295246,A,1 year,RENT,120102.75969925773,Verified,small_business,39.27621289147771,4,649,729,Fully Paid,1
10029,60 months,12.640105387255371,307.3749959056149,D,<1 year,OWN,101922.76103531539,Source Verified,small_business,35.91592419097009,4,741,700,Fully Paid,0
18428,36 months,26.916269045705015,101.32643987768027,E,1 year,OWN,148503.7629832846,Not Verified,home_improvement,5.1406267377646575,0,765,728,Current,0
21517,60 months,29.908358440681184,756.4103146791967,E,10+ years,OWN,64760.044331594705,Not Verified,car,1.046333692936794,0,831,835,Fully Paid,0
7105,60 months,14.207738262671208,970.1609498193568,D,5-9 years,MORTGAGE,28029.11021772596,Not Verified,home_improvement,27.533230493307073,4,806,823,Charged Off,1
8627,36 months,16.215265773863564,301.8641349565405,E,2-4 years,OTHER,115465.50459358844,Verified,credit_card,24.165225154261407,2,710,829,Fully Paid,1
17972,60 months,23.051773455068425,696.7424726230802,B,<1 year,OWN,87825.34445092194,Source Verified,home_improvement,37.432624964445836,3,646,755,Fully Paid,0
27700,36 months,27.154894511626864,767.7066942628436,F,10+ years,MORTGAGE,47716.51108058756,Verified,home_improvement,9.360211486414794,4,711,894,Fully Paid,1
6852,36 months,19.826108354669604,863.5828411814723,D,5-9 years,OWN,121624.76857061872,Not Verified,small_business,3.375517915799482,1,760,712,Fully Paid,1
9910,60 months,14.788142454445733,480.3662773122482,G,10+ years,OWN,46488.21316049268,Source Verified,home_improvement,10.368613350879459,4,642,725,Fully Paid,0
34844,36 months,15.315546021215594,372.6378150763863,B,<1 year,RENT,53886.01512828175,Not Verified,credit_card,0.757105620458538,0,690,709,Fully Paid,0
25559,36 months,22.39045366242017,392.765620620728,F,2-4 years,RENT,32028.71206767349,Not Verified,car,1.435710047557297,3,628,714,Fully Paid,0
32509,60 months,5.080456590106967,741.3591997886615,G,10+ years,RENT,71926.19627401108,Verified,home_improvement,36.59431223683038,1,727,766,Fully Paid,1
32860,36 months,20.489733436496017,835.1015198550724,G,1 year,MORTGAGE,74460.79911186447,Not Verified,home_improvement,14.08066330007513,3,784,730,Fully Paid,0
33874,36 months,13.887325261033935,263.45257098094237,G,5-9 years,OTHER,86893.03274527879,Source Verified,car,16.432360040387227,3,828,754,Charged Off,1
16003,36 months,24.854933281927106,433.8469073419887,F,10+ years,OTHER,112165.35472609107,Not Verified,credit_card,0.7348661815241764,1,732,777,Fully Paid,0
26732,60 months,7.3247659955783035,911.746177074235,B,5-9 years,MORTGAGE,137793.12072845537,Not Verified,credit_card,10.820871206873864,4,820,832,Fully Paid,0
30826,36 months,19.705056673709763,826.0241677252653,G,1 year,OWN,37905.43285541512,Verified,home_improvement,32.18903934965724,4,695,892,Fully Paid,1
18843,60 months,17.024322247153094,986.3725624862283,G,2-4 years,MORTGAGE,27065.252785325418,Source Verified,small_business,24.61963838666877,4,787,834,Fully Paid,0
16704,60 months,21.058138147630686,778.8234337138726,C,2-4 years,OWN,22409.060367263326,Verified,home_improvement,30.15122404345661,2,716,891,Fully Paid,0
20761,36 months,6.621339862074208,453.87568092513004,D,1 year,MORTGAGE,38670.77914894611,Not Verified,car,17.888549631751403,4,669,869,Fully Paid,0
11190,36 months,19.499594685703283,631.574050595174,F,5-9 years,MORTGAGE,105533.43315161137,Verified,car,12.3891688700532,1,729,720,Fully Paid,0
22640,36 months,19.03711469898809,694.9128288225883,F,10+ years,MORTGAGE,114572.02013954456,Verified,car,19.312403733134815,2,669,850,Fully Paid,0
24760,60 months,19.016502360404274,170.61023468541157,E,1 year,OTHER,122245.74275865588,Verified,home_improvement,12.922842736230047,4,709,735,Charged Off,0
10645,36 months,20.08719166491137,590.0472631934786,F,<1 year,RENT,51682.06754756455,Verified,home_improvement,33.55884386696272,2,770,803,Fully Paid,0
34838,36 months,21.911698430659055,738.3887456253486,B,5-9 years,MORTGAGE,59766.32572399759,Not Verified,credit_card,11.906948623713829,1,731,894,Charged Off,1
24870,36 months,25.124724992019242,250.58917360095435,F,2-4 years,OTHER,82807.50392351493,Not Verified,small_business,26.39054561812335,4,655,789,Current,1
24968,36 months,11.745518003205358,802.5685456830014,C,1 year,RENT,28213.802591829444,Source Verified,home_improvement,5.479288892381113,0,820,720,Fully Paid,0
14588,36 months,25.62623525450155,625.3955024627005,D,2-4 years,RENT,99448.398017462,Verified,credit_card,27.474659749396398,1,786,695,Fully Paid,1
16829,60 months,17.45639205658634,956.9996071278351,D,5-9 years,MORTGAGE,147885.55437784852,Verified,home_improvement,36.53198846400135,3,688,696,Fully Paid,0
13053,60 months,6.92645697835828,138.18006838620252,F,2-4 years,OWN,66904.82047914033,Source Verified,credit_card,24.343326185596332,3,736,728,Fully Paid,0
8330,36 months,6.46377323109948,338.7935237999203,G,1 year,OWN,117870.17176187992,Verified,credit_card,22.39421520137909,1,847,815,Fully Paid,0
24087,36 months,13.35595796740152,641.3984913698416,A,5-9 years,OWN,85004.40902404903,Source Verified,small_business,38.44473072086561,3,730,798,Fully Paid,1
13662,36 months,24.62242442778669,366.9039209853376,A,<1 year,MORTGAGE,36615.53976684975,Not Verified,home_improvement,25.095862212633854,1,817,791,Fully Paid,1
29504,36 months,22.692023368522893,742.981747664118,G,1 year,OWN,95690.86834433622,Source Verified,credit_card,10.382017330923304,0,775,779,Fully Paid,0
12114,60 months,24.71537411681016,783.1047542697379,G,10+ years,OTHER,58983.65489772844,Verified,car,11.695640953909617,1,770,849,Charged Off,0
18323,36 months,17.931726411040234,192.264367659827,G,1 year,OTHER,24472.41709894957,Source Verified,car,28.21226570143709,4,818,776,Fully Paid,0
6353,60 months,16.004974948887266,562.469017786091,B,5-9 years,OTHER,102540.8649153067,Not Verified,car,29.41746375568745,4,699,758,Fully Paid,0
15975,60 months,8.686313167657099,558.0015000319503,A,1 year,OTHER,131661.2054122146,Verified,small_business,12.139849271560607,2,823,768,Charged Off,0
16023,36 months,13.20481884023279,432.35269319398697,G,<1 year,RENT,64820.06969698364,Not Verified,credit_card,13.813759117053209,3,728,847,Fully Paid,0
26447,60 months,15.850484154346882,939.6323763127049,B,<1 year,OTHER,70738.42113766016,Not Verified,small_business,39.64226034956348,3,656,878,Fully Paid,1
29933,60 months,7.215010741990431,844.7556878858991,E,10+ years,OWN,135832.8187857375,Source Verified,home_improvement,4.078101983211098,1,780,750,Fully Paid,0
